split,camera,use,elevation_deg,bearing_deg,range_m,vials,bench,lab_varied,light,dark,degraded,selected_for_training
close_train,close,train,84.3,90.5,0.58,4,rows,1,1.117,0,0,1
close_train,close,train,74.3,82.8,0.74,3,cluster,1,0.664,0,1,0
close_train,close,train,77.1,352.2,0.4,2,scatter,1,0.846,0,0,1
close_train,close,train,82.7,211.2,0.99,11,scatter,0,0.809,0,0,1
close_train,close,train,37.6,273.1,0.55,26,scatter,1,1.316,0,1,1
close_train,close,train,46.5,120.0,0.36,1,cluster,1,1.052,0,0,1
close_train,close,train,41.0,154.3,0.81,16,as built,1,1.049,0,0,1
close_train,close,train,38.3,338.2,0.38,10,crowd,1,0.676,0,1,1
close_train,close,train,84.9,90.8,0.82,7,scatter,1,0.817,0,1,0
close_train,close,train,78.2,300.8,0.63,1,as built,1,0.604,0,1,1
close_train,close,train,86.3,68.4,0.46,11,cluster,0,1.108,0,0,1
close_train,close,train,43.4,322.4,0.5,10,scatter,0,1.289,0,0,1
close_train,close,train,84.6,346.3,0.92,15,scatter,1,0.869,0,1,0
close_train,close,train,62.3,59.6,0.97,20,rows,0,0.608,0,0,0
close_train,close,train,86.6,134.6,0.76,5,as built,1,0.578,0,1,0
close_train,close,train,53.8,256.7,0.36,4,scatter,1,0.859,0,1,1
close_train,close,train,74.2,2.9,0.68,22,clusters,1,1.37,0,1,1
close_train,close,train,82.5,59.1,0.54,1,scatter,1,1.012,0,0,1
close_train,close,train,72.1,222.2,0.78,5,scatter,1,1.314,0,0,0
close_train,close,train,57.9,334.2,0.37,1,scatter,0,0.566,0,0,1
close_train,close,train,71.9,305.8,0.47,19,cluster,1,1.302,0,0,1
close_train,close,train,48.2,268.6,0.54,5,rows,0,0.866,0,0,1
close_train,close,train,81.9,200.0,0.93,6,as built,1,0.758,0,0,1
close_train,close,train,71.9,316.1,0.77,19,rows,0,1.354,0,0,1
close_train,close,train,83.5,173.4,0.7,37,clusters,1,1.355,0,1,1
close_train,close,train,73.6,222.5,0.59,26,crowd,1,1.108,0,0,1
close_train,close,train,84.9,351.7,0.92,1,as built,1,0.775,0,0,0
close_train,close,train,49.6,298.7,0.45,11,clusters,1,1.275,0,0,1
close_train,close,train,31.4,233.0,0.49,6,cluster,1,0.728,0,0,1
close_train,close,train,54.5,210.5,0.42,1,crowd,0,0.706,0,0,1
close_train,close,train,38.6,226.0,0.8,6,scatter,1,0.57,0,1,1
close_train,close,train,43.8,265.9,0.83,2,as built,1,0.584,0,0,1
close_train,close,train,43.2,155.7,0.74,17,scatter,1,0.926,0,1,1
close_train,close,train,41.1,198.1,0.44,40,clusters,1,1.044,0,1,1
close_train,close,train,74.0,169.6,0.45,5,rows,0,1.351,0,0,1
close_train,close,train,70.8,13.7,0.55,4,as built,1,1.151,0,0,1
close_train,close,train,83.1,175.6,0.88,24,clusters,1,0.977,0,0,0
close_train,close,train,31.8,244.2,0.82,3,scatter,0,0.913,0,1,1
close_train,close,train,71.2,266.7,0.36,14,crowd,1,1.197,0,1,1
close_train,close,train,38.8,221.4,0.92,16,clusters,0,0.612,0,1,1
close_train,close,train,71.2,35.7,0.57,1,cluster,0,1.307,0,0,1
close_train,close,train,73.7,47.9,0.72,12,rows,1,0.691,0,1,0
close_train,close,train,72.0,257.2,0.55,1,scatter,1,0.793,0,0,1
close_train,close,train,50.4,268.6,0.62,7,as built,1,0.876,0,0,1
close_train,close,train,74.9,357.1,0.76,2,scatter,0,0.682,0,0,1
close_train,close,train,45.4,245.6,0.95,63,clusters,0,1.017,0,1,1
close_train,close,train,58.3,270.1,0.48,17,cluster,1,1.197,0,0,1
close_train,close,train,60.6,43.0,0.78,5,scatter,1,1.442,0,0,0
close_train,close,train,75.6,38.5,0.61,1,scatter,1,1.132,0,1,1
close_train,close,train,32.5,37.8,0.84,15,scatter,1,1.016,0,1,1
close_train,close,train,77.3,118.9,0.43,2,as built,0,0.773,0,0,1
close_train,close,train,78.5,271.6,0.47,2,scatter,1,0.843,0,0,1
close_train,close,train,76.6,209.4,0.9,2,scatter,1,0.943,0,0,1
close_train,close,train,53.0,251.1,0.96,3,scatter,1,1.444,0,0,1
close_train,close,train,53.7,229.6,0.53,2,scatter,1,1.034,0,1,1
close_train,close,train,76.9,106.9,0.87,4,scatter,1,1.044,0,0,0
close_train,close,train,35.3,311.7,0.91,27,rows,1,0.741,0,0,1
close_train,close,train,58.8,256.3,0.89,2,scatter,1,1.292,0,0,1
close_train,close,train,87.5,141.0,0.55,4,clusters,1,0.551,0,0,1
close_train,close,train,31.4,71.5,0.91,47,rows,0,0.868,0,0,1
close_train,close,train,73.0,355.4,0.46,1,as built,1,0.939,0,0,1
close_train,close,train,58.2,332.0,0.94,3,cluster,1,1.026,0,0,1
close_train,close,train,49.8,292.3,0.7,12,scatter,1,0.961,0,0,1
close_train,close,train,56.8,197.5,0.62,10,crowd,1,0.811,0,0,1
close_train,close,train,78.1,161.2,0.53,7,scatter,1,1.031,0,1,1
close_train,close,train,33.9,47.7,0.83,17,as built,1,0.8,0,0,1
close_train,close,train,52.1,271.8,0.97,13,crowd,0,0.693,0,0,1
close_train,close,train,51.5,177.7,0.36,3,clusters,1,1.431,0,0,1
close_train,close,train,73.3,342.1,0.39,1,scatter,0,0.845,0,0,1
close_train,close,train,71.4,315.9,0.74,20,cluster,0,1.324,0,0,1
close_train,close,train,45.3,327.4,0.54,16,cluster,0,0.835,0,1,1
close_train,close,train,39.6,326.6,0.56,1,cluster,1,1.387,0,0,1
close_train,close,train,65.9,334.1,0.65,1,as built,1,1.138,0,0,0
close_train,close,train,59.1,35.1,0.81,21,clusters,1,0.92,0,0,1
close_train,close,train,81.7,204.0,0.82,28,crowd,1,1.093,0,1,1
close_train,close,train,70.5,10.4,0.37,12,crowd,1,0.866,0,0,1
close_train,close,train,59.6,196.7,0.64,11,scatter,1,0.841,0,1,1
close_train,close,train,38.0,270.1,0.59,35,crowd,0,1.396,0,1,1
close_train,close,train,71.5,76.8,0.77,3,scatter,1,0.664,0,0,0
close_train,close,train,81.6,194.0,0.87,1,scatter,1,0.71,0,0,1
close_train,close,train,84.1,277.4,0.38,1,cluster,1,0.708,0,0,1
close_train,close,train,70.2,148.1,0.7,14,clusters,0,1.35,0,0,1
close_train,close,train,31.0,128.3,0.65,21,cluster,1,0.613,0,1,1
close_train,close,train,50.1,42.6,0.89,7,cluster,1,0.62,0,0,1
close_train,close,train,57.7,130.4,0.42,19,clusters,1,1.041,0,1,1
close_train,close,train,37.8,20.6,0.53,43,scatter,1,1.216,0,0,1
close_train,close,train,53.8,238.4,0.87,22,scatter,0,0.894,0,1,1
close_train,close,train,54.0,305.8,0.48,2,scatter,0,1.416,0,0,1
close_train,close,train,43.1,170.5,0.74,10,scatter,0,0.775,0,0,1
close_train,close,train,70.7,162.5,0.54,7,scatter,1,0.875,0,0,1
close_train,close,train,73.4,131.4,0.43,1,as built,1,0.958,0,0,1
close_train,close,train,75.5,181.6,0.41,15,crowd,1,1.447,0,1,1
close_train,close,train,37.9,155.6,0.36,1,rows,1,1.341,0,0,1
close_train,close,train,52.3,299.8,0.96,7,scatter,0,0.874,0,1,1
close_train,close,train,52.5,103.7,0.77,31,rows,1,1.137,0,1,1
close_train,close,train,33.1,203.6,0.84,18,rows,1,0.79,0,0,1
close_train,close,train,69.1,103.2,0.68,6,rows,1,0.826,0,0,1
close_train,close,train,79.0,165.8,0.97,4,scatter,1,0.606,0,0,0
close_train,close,train,72.9,259.2,0.6,3,scatter,0,0.763,0,0,1
close_train,close,train,79.6,232.4,0.44,16,crowd,1,1.213,0,0,1
close_train,close,train,41.0,274.8,0.83,4,rows,0,1.354,0,0,1
close_train,close,train,56.9,124.3,0.79,15,crowd,1,0.556,0,1,1
close_train,close,train,78.7,40.0,0.95,17,cluster,0,0.702,0,1,1
close_train,close,train,71.9,184.8,0.99,16,clusters,0,0.93,0,0,1
close_train,close,train,65.9,357.7,0.98,20,cluster,1,1.377,0,0,0
close_train,close,train,69.9,290.8,0.54,2,scatter,0,0.836,0,1,1
close_train,close,train,37.4,300.1,0.97,7,scatter,1,0.675,0,0,1
close_train,close,train,75.1,314.7,0.97,5,cluster,0,1.379,0,1,1
close_train,close,train,75.3,114.1,0.5,2,scatter,1,0.583,0,1,1
close_train,close,train,66.3,93.7,0.65,18,cluster,1,0.781,0,0,1
close_train,close,train,60.6,128.2,0.49,3,as built,1,1.121,0,1,1
close_train,close,train,82.0,187.7,0.88,6,scatter,0,0.852,0,0,1
close_train,close,train,69.9,7.0,0.37,15,crowd,1,1.175,0,0,1
close_train,close,train,39.2,277.8,0.69,11,cluster,1,1.348,0,1,1
close_train,close,train,45.3,222.2,0.72,4,scatter,1,1.051,0,0,1
close_train,close,train,77.8,324.3,0.38,14,cluster,0,0.887,0,0,1
close_train,close,train,43.2,340.2,0.51,10,crowd,1,0.813,0,0,1
close_train,close,train,81.6,251.1,0.42,1,scatter,1,0.747,0,0,1
close_train,close,train,67.3,100.5,0.54,2,as built,1,0.962,0,1,1
close_train,close,train,43.2,176.8,0.85,3,as built,1,1.04,0,0,1
close_train,close,train,37.1,295.4,0.94,25,scatter,1,0.808,0,0,1
close_train,close,train,51.5,154.2,0.88,2,scatter,0,1.335,0,1,1
close_train,close,train,57.1,334.4,0.52,7,scatter,1,0.654,0,0,1
close_train,close,train,77.9,333.1,0.66,2,cluster,1,0.785,0,0,0
close_train,close,train,43.7,273.5,0.71,6,scatter,0,0.837,0,0,1
close_train,close,train,50.9,111.7,0.82,31,rows,1,1.351,0,0,1
close_train,close,train,35.4,67.4,0.58,25,clusters,1,0.682,0,1,1
close_train,close,train,35.9,205.8,0.93,20,scatter,1,0.901,0,1,1
close_train,close,train,65.6,214.5,0.76,12,scatter,1,1.335,0,1,0
close_train,close,train,37.0,331.3,0.73,16,scatter,1,1.148,0,1,1
close_train,close,train,76.3,312.1,0.55,8,crowd,1,1.176,0,1,1
close_train,close,train,57.1,27.6,0.41,1,cluster,0,1.274,0,0,1
close_train,close,train,33.9,321.2,0.73,14,clusters,1,0.952,0,1,1
close_train,close,train,45.6,323.3,0.64,7,scatter,1,1.202,0,0,1
close_train,close,train,51.6,44.3,0.91,1,cluster,0,1.368,0,1,1
close_train,close,train,40.6,333.6,0.83,45,scatter,0,1.359,0,0,1
close_train,close,train,40.3,106.4,0.92,15,cluster,1,0.839,0,0,1
close_train,close,train,69.8,22.9,0.61,1,scatter,1,0.916,0,1,1
close_train,close,train,60.2,5.3,0.92,11,crowd,1,1.26,0,0,1
close_train,close,train,70.8,16.5,0.95,15,scatter,1,0.853,0,0,1
close_train,close,train,49.8,159.8,0.86,23,clusters,0,0.842,0,0,1
close_train,close,train,33.4,22.1,0.99,14,scatter,1,1.041,0,0,1
close_train,close,train,32.7,338.9,0.9,8,scatter,1,0.869,0,1,1
close_train,close,train,86.8,80.9,0.61,1,scatter,1,1.199,0,0,1
close_train,close,train,53.4,333.4,0.57,2,as built,1,0.88,0,0,1
close_train,close,train,61.5,336.6,0.77,3,scatter,1,1.143,0,1,0
close_train,close,train,85.8,303.2,0.82,18,crowd,1,0.94,0,0,1
close_train,close,train,39.0,19.5,0.7,4,scatter,1,0.779,0,0,1
close_train,close,train,80.2,138.8,0.91,1,as built,1,0.917,0,1,0
close_train,close,train,86.4,243.3,0.74,2,scatter,1,1.351,0,1,1
close_train,close,train,75.4,229.4,0.96,39,rows,0,0.736,0,0,1
close_train,close,train,54.8,56.6,0.99,6,scatter,0,1.279,0,0,1
close_train,close,train,45.0,307.1,0.96,13,as built,1,0.821,0,0,1
close_train,close,train,71.6,196.1,0.96,7,scatter,1,0.893,0,0,1
close_train,close,train,49.2,66.6,0.45,32,rows,1,0.555,0,1,1
close_train,close,train,77.2,349.3,0.53,8,scatter,0,1.414,0,0,1
close_train,close,train,84.7,156.0,0.73,5,as built,1,0.61,0,0,0
close_train,close,train,84.5,338.8,0.87,6,scatter,1,0.803,0,0,0
close_train,close,train,83.5,111.5,0.94,14,scatter,0,1.189,0,0,0
close_train,close,train,73.2,121.1,0.92,5,as built,1,0.987,0,0,1
close_train,close,train,40.4,115.5,0.42,21,scatter,1,1.276,0,1,1
close_train,close,train,59.7,239.6,0.82,9,crowd,0,0.645,0,1,1
close_train,close,train,76.6,53.1,0.87,17,clusters,1,0.917,0,0,1
close_train,close,train,55.5,269.3,0.87,2,as built,1,1.438,0,0,1
close_train,close,train,66.3,55.8,0.62,1,rows,0,1.224,0,1,0
close_train,close,train,67.3,294.9,0.55,1,cluster,1,0.929,0,0,1
close_train,close,train,65.9,66.4,0.6,24,clusters,1,1.409,0,0,1
close_train,close,train,48.2,284.4,0.8,5,as built,1,0.841,0,1,1
close_train,close,train,47.4,234.1,0.85,5,as built,1,0.874,0,0,1
close_train,close,train,40.5,312.5,0.72,8,scatter,1,0.605,0,1,0
close_train,close,train,64.8,116.1,0.44,8,scatter,0,0.985,0,0,1
close_train,close,train,63.7,347.4,0.47,1,scatter,1,0.762,0,0,1
close_train,close,train,81.0,285.4,0.37,5,scatter,1,0.644,0,1,1
close_train,close,train,86.0,202.4,0.4,1,as built,0,1.024,0,1,1
close_train,close,train,54.2,183.5,0.4,10,crowd,1,1.303,0,0,1
close_train,close,train,32.6,125.3,0.64,10,as built,0,0.942,0,1,1
close_train,close,train,42.3,160.6,0.58,12,crowd,1,0.73,0,0,1
close_train,close,train,75.3,59.7,0.95,31,crowd,1,1.284,0,0,1
close_train,close,train,36.7,304.5,0.82,7,cluster,0,1.411,0,0,0
close_train,close,train,50.3,297.2,0.55,8,rows,0,1.405,0,1,1
close_train,close,train,49.6,308.9,0.96,25,cluster,1,0.993,0,1,1
close_train,close,train,39.2,62.2,0.96,14,scatter,0,0.746,0,1,1
close_train,close,train,85.0,246.4,0.65,8,rows,1,1.425,0,1,1
close_train,close,train,80.6,317.6,0.8,1,scatter,0,0.909,0,0,1
close_train,close,train,76.3,77.6,0.57,6,scatter,1,1.415,0,0,1
close_train,close,train,51.1,288.1,0.72,2,scatter,1,1.337,0,0,1
close_train,close,train,51.6,241.8,0.98,6,scatter,0,1.299,0,0,1
close_train,close,train,71.6,90.0,0.88,5,scatter,1,1.21,0,0,1
close_train,close,train,80.0,72.7,0.41,1,scatter,1,1.271,0,0,1
close_train,close,train,80.9,342.2,0.51,2,scatter,0,1.169,0,0,1
close_train,close,train,80.5,13.0,0.78,6,as built,1,1.395,0,0,0
close_train,close,train,65.7,237.2,0.78,4,scatter,0,0.584,0,1,0
close_train,close,train,81.2,109.9,0.93,3,as built,1,1.255,0,1,0
close_train,close,train,85.2,96.8,0.82,4,as built,1,0.558,0,0,0
close_train,close,train,81.6,330.4,0.74,3,scatter,1,1.306,0,0,0
close_train,close,train,38.8,161.0,0.92,19,cluster,1,0.9,0,1,1
close_train,close,train,34.5,258.6,0.38,6,as built,1,1.225,0,0,1
close_train,close,train,55.3,103.3,0.81,3,scatter,1,0.981,0,0,1
close_train,close,train,47.9,79.1,0.91,2,scatter,1,1.118,0,0,1
close_train,close,train,80.7,272.3,0.36,12,rows,1,1.129,0,0,1
close_train,close,train,77.8,231.4,0.55,3,scatter,1,0.809,0,0,1
close_train,close,train,87.8,208.3,0.83,9,scatter,1,0.571,0,0,1
close_train,close,train,71.9,280.6,0.85,7,scatter,0,1.073,0,0,1
close_train,close,train,77.7,319.3,0.89,1,as built,0,0.59,0,0,1
close_train,close,train,71.0,132.6,0.93,4,as built,1,0.972,0,0,1
close_train,close,train,76.3,159.2,0.4,13,rows,0,1.448,0,0,1
close_train,close,train,72.2,101.0,0.71,5,scatter,1,0.806,0,0,1
close_train,close,train,65.2,102.6,0.99,33,clusters,1,0.946,0,0,1
close_train,close,train,63.8,63.7,0.55,2,cluster,1,1.255,0,0,1
close_train,close,train,31.9,291.6,0.51,1,cluster,1,1.173,0,1,1
close_train,close,train,39.3,275.5,0.59,15,clusters,0,0.878,0,1,1
close_train,close,train,44.2,5.2,0.59,29,scatter,1,1.081,0,1,1
close_train,close,train,62.7,264.9,0.59,11,rows,1,0.726,0,0,1
close_train,close,train,55.7,242.6,0.42,3,scatter,1,1.073,0,1,1
close_train,close,train,73.2,277.3,0.46,17,clusters,1,0.896,0,1,1
close_train,close,train,83.1,357.8,0.38,1,scatter,0,1.28,0,1,1
close_train,close,train,61.4,38.2,0.76,11,scatter,1,0.68,0,1,0
close_train,close,train,42.8,244.1,0.69,17,cluster,1,0.596,0,0,1
close_train,close,train,44.7,307.4,0.76,3,scatter,1,1.292,0,1,0
close_train,close,train,87.4,280.0,0.88,5,rows,1,0.964,0,0,1
close_train,close,train,48.6,180.4,0.45,5,scatter,0,0.874,0,0,1
close_train,close,train,67.8,98.6,0.91,8,cluster,1,1.192,0,0,1
close_train,close,train,47.9,323.0,0.71,2,scatter,1,1.345,0,1,1
close_train,close,train,83.8,343.4,0.96,1,scatter,1,0.71,0,0,0
close_train,close,train,71.3,94.3,0.45,3,scatter,1,1.278,0,0,1
close_train,close,train,32.8,302.4,0.53,1,scatter,0,0.908,0,0,1
close_train,close,train,83.1,308.2,0.95,23,cluster,1,0.807,0,0,1
close_train,close,train,78.8,121.4,0.6,14,scatter,1,0.582,0,0,0
close_train,close,train,74.0,29.7,0.8,5,crowd,0,0.919,0,0,1
close_train,close,train,68.4,135.9,0.66,16,rows,1,0.69,0,1,1
close_train,close,train,31.4,310.2,0.82,28,scatter,0,1.435,0,1,0
close_train,close,train,32.8,125.4,0.39,15,cluster,1,1.251,0,0,1
close_train,close,train,35.0,216.1,0.56,12,scatter,1,1.059,0,0,1
close_train,close,train,50.8,27.7,0.68,37,clusters,0,0.836,0,0,1
close_train,close,train,42.7,235.1,0.67,8,scatter,1,0.834,0,0,1
close_train,close,train,63.3,145.0,0.47,2,scatter,0,1.157,0,0,1
close_train,close,train,34.3,118.8,0.95,3,scatter,1,0.869,0,0,1
close_train,close,train,77.4,312.4,0.57,1,scatter,1,0.745,0,0,1
close_train,close,train,54.7,333.5,0.68,4,crowd,1,1.353,0,0,1
close_train,close,train,73.3,247.5,0.59,7,crowd,1,0.95,0,0,1
close_train,close,train,53.0,7.5,0.61,15,rows,0,0.631,0,1,1
close_train,close,train,50.7,143.7,0.84,22,clusters,1,0.74,0,0,1
close_train,close,train,72.4,304.9,0.75,3,as built,0,1.236,0,0,1
close_train,close,train,36.6,297.9,0.94,8,as built,0,0.652,0,1,1
close_train,close,train,40.9,220.1,0.46,9,scatter,0,1.292,0,0,1
close_train,close,train,86.7,4.4,0.36,26,cluster,1,1.199,0,1,1
close_train,close,train,77.3,226.9,0.48,2,scatter,1,1.294,0,0,1
close_train,close,train,53.2,290.7,0.61,5,scatter,1,1.228,0,0,1
close_train,close,train,58.4,230.8,0.98,4,scatter,0,0.744,0,0,1
close_train,close,train,41.3,103.8,0.69,4,scatter,1,0.904,0,1,1
close_train,close,train,88.0,59.5,0.4,10,crowd,1,0.769,0,1,1
close_train,close,train,36.8,140.3,0.57,64,crowd,1,1.131,0,0,1
close_train,close,train,78.1,62.8,0.43,1,as built,1,0.671,0,0,1
close_train,close,train,62.9,94.0,0.52,40,crowd,0,0.722,0,0,1
close_train,close,train,43.6,310.2,0.4,2,scatter,1,1.253,0,0,1
close_train,close,train,82.9,256.1,0.73,31,crowd,0,1.069,0,1,1
close_train,close,train,83.9,113.0,0.53,13,scatter,1,0.988,0,1,1
close_train,close,train,74.9,80.0,0.52,1,scatter,0,1.327,0,0,1
close_train,close,train,38.5,85.2,0.82,1,crowd,1,0.897,0,1,1
close_train,close,train,59.9,251.4,0.93,13,scatter,0,1.37,0,0,1
close_train,close,train,71.8,3.6,0.67,5,as built,1,0.953,0,0,1
close_train,close,train,46.3,230.1,0.51,1,scatter,1,1.045,0,0,1
close_train,close,train,74.0,275.5,0.41,4,scatter,1,0.598,0,0,1
close_train,close,train,59.5,339.9,0.39,14,clusters,1,1.043,0,0,1
close_train,close,train,56.0,300.8,0.88,2,scatter,0,1.178,0,0,1
close_train,close,train,85.2,237.3,0.55,2,scatter,1,0.633,0,0,1
close_train,close,train,58.3,84.2,0.36,9,cluster,1,0.627,0,0,1
close_train,close,train,77.4,207.3,0.37,1,as built,1,0.568,0,1,1
close_train,close,train,77.9,298.6,0.97,15,rows,1,1.034,0,0,0
close_train,close,train,76.9,159.4,0.95,25,clusters,0,0.655,0,1,0
close_train,close,train,61.0,132.5,0.83,25,rows,1,1.192,0,0,1
close_train,close,train,39.7,63.8,0.65,4,rows,0,0.671,0,1,1
close_train,close,train,61.5,176.3,0.75,4,scatter,1,0.706,0,0,1
close_train,close,train,65.7,345.2,0.73,2,as built,1,1.218,0,1,0
close_train,close,train,56.3,321.2,0.36,14,crowd,1,1.247,0,0,1
close_train,close,train,72.4,284.1,0.86,4,as built,0,1.081,0,1,1
close_train,close,train,48.0,295.1,0.44,2,scatter,1,0.737,0,0,1
close_train,close,train,76.0,344.4,0.81,25,crowd,1,1.342,0,0,0
close_train,close,train,50.5,107.1,0.81,15,cluster,0,0.558,0,0,1
close_train,close,train,39.2,224.4,0.38,23,cluster,1,1.093,0,1,1
close_train,close,train,64.3,224.6,0.76,3,scatter,1,0.894,0,0,0
close_train,close,train,44.7,47.6,0.52,14,rows,0,1.069,0,0,1
close_train,close,train,87.0,30.2,0.6,16,cluster,1,0.776,0,0,1
close_train,close,train,65.6,84.2,0.84,3,scatter,0,1.357,0,0,0
close_train,close,train,82.2,108.9,0.43,4,scatter,0,1.281,0,0,1
close_train,close,train,80.3,142.1,0.64,23,cluster,1,1.115,0,0,0
close_train,close,train,49.8,356.7,0.36,19,cluster,1,0.826,0,1,1
close_train,close,train,78.0,302.1,0.45,2,scatter,1,0.563,0,1,1
close_train,close,train,63.8,117.9,0.8,21,clusters,1,0.706,0,0,1
close_train,close,train,69.5,249.3,0.68,5,rows,1,1.06,0,0,1
close_train,close,train,81.7,43.6,0.84,1,cluster,1,0.942,0,0,1
close_train,close,train,77.3,307.4,0.81,14,crowd,1,0.806,0,1,0
close_train,close,train,37.2,222.7,0.67,8,as built,0,1.004,0,0,1
close_train,close,train,68.7,137.6,0.99,2,as built,1,1.003,0,0,1
close_train,close,train,56.3,184.3,0.71,36,crowd,1,0.706,0,0,1
close_train,close,train,74.7,85.1,0.69,1,cluster,0,1.231,0,0,0
close_train,close,train,81.3,4.0,0.62,3,scatter,0,1.228,0,0,0
close_train,close,train,63.5,250.7,0.91,2,as built,0,1.328,0,1,1
close_train,close,train,68.7,211.2,0.88,10,cluster,1,1.425,0,1,0
close_train,close,train,47.7,206.6,0.37,9,scatter,1,0.563,0,1,1
close_train,close,train,77.4,98.6,0.61,20,scatter,1,0.85,0,0,0
close_train,close,train,62.2,91.1,0.7,6,as built,1,1.277,0,1,1
close_train,close,train,43.1,122.4,0.4,7,scatter,0,0.565,0,0,1
close_train,close,train,50.6,328.2,0.56,11,rows,0,0.936,0,1,1
close_train,close,train,51.1,222.6,0.44,5,clusters,1,1.087,0,1,1
close_train,close,train,36.2,309.1,0.44,5,as built,1,0.982,0,0,1
close_train,close,train,77.1,297.8,0.86,35,crowd,0,0.631,0,0,0
close_train,close,train,77.5,254.9,0.91,6,scatter,1,1.174,0,1,0
close_train,close,train,79.2,144.2,0.67,2,as built,1,1.443,0,0,0
close_train,close,train,49.5,283.3,0.91,35,clusters,1,0.86,0,0,1
close_train,close,train,88.0,316.1,0.63,7,as built,0,0.664,0,0,0
close_train,close,train,80.3,221.3,0.71,1,scatter,0,1.16,0,0,0
close_train,close,train,64.4,211.6,0.4,7,crowd,1,0.609,0,0,1
close_train,close,train,84.2,351.3,0.67,2,scatter,0,1.439,0,0,0
close_train,close,train,44.9,322.3,0.91,6,scatter,1,0.896,0,0,0
close_train,close,train,50.3,333.3,0.81,5,as built,1,0.727,0,1,1
close_train,close,train,33.0,67.6,0.88,19,rows,1,0.705,0,0,1
close_train,close,train,59.8,3.0,0.45,4,crowd,1,0.849,0,0,1
close_train,close,train,54.7,359.8,0.71,3,scatter,1,0.785,0,0,1
close_train,close,train,54.1,127.4,0.56,15,rows,0,0.63,0,0,1
close_train,close,train,63.1,252.0,0.81,28,clusters,1,1.231,0,0,1
close_train,close,train,81.1,188.9,0.67,3,as built,1,0.577,0,0,1
close_train,close,train,71.7,8.4,0.61,2,scatter,1,1.125,0,0,0
close_train,close,train,30.9,5.4,0.61,10,scatter,1,1.358,0,0,1
close_train,close,train,69.2,321.0,0.42,1,scatter,1,1.217,0,0,1
close_train,close,train,46.9,89.1,0.6,14,rows,1,1.242,0,1,1
close_train,close,train,45.4,14.0,0.82,14,scatter,0,1.121,0,1,1
close_train,close,train,75.9,187.8,0.36,3,rows,1,1.137,0,0,1
close_train,close,train,49.1,287.4,0.87,38,rows,1,0.809,0,1,1
close_train,close,train,76.9,39.3,0.79,7,rows,0,1.144,0,0,1
close_train,close,train,38.5,169.3,0.63,1,cluster,0,1.102,0,0,1
close_train,close,train,65.7,227.5,0.68,1,as built,1,0.74,0,0,0
close_train,close,train,73.7,28.9,0.71,11,cluster,1,0.939,0,0,0
close_train,close,train,37.9,5.9,0.74,8,scatter,1,0.654,0,0,1
close_train,close,train,37.6,48.5,0.62,9,rows,1,1.305,0,0,0
close_train,close,train,70.0,125.2,0.58,2,as built,1,0.589,0,0,1
close_train,close,train,56.9,94.8,0.39,3,scatter,1,0.715,0,0,1
close_train,close,train,73.8,16.5,0.64,18,clusters,0,0.59,0,0,0
close_train,close,train,80.5,2.9,0.71,42,crowd,1,1.169,0,0,0
close_train,close,train,48.1,27.6,0.67,16,crowd,1,0.773,0,0,1
